20 17 0.468949 0.144180
20 18 0.413281 0.089361
20 19 0.315949 0.047424
20 20 0.298949 0.180000
20 21 0.243798 0.000000
20 22 0.362840 0.000000
20 23 0.185547 0.090000
21 0 0.388405 0.326044
21 1 0.513986 0.444582
21 2 0.437111 0.500000
21 3 0.451962 0.500000
21 4 0.543092 0.327614
21 5 0.555674 0.500000
21 6 0.439665 0.334744
21 7 0.342195 0.328161
21 8 0.306022 0.220156
21 9 0.421101 0.257447
21 10 0.331988 0.229614
21 11 0.521897 0.255989
21 12 0.384595 0.310950
21 13 0.205989 0.258917
21 14 0.394604 0.160647
21 15 0.320063 0.145796
21 16 0.314186 0.104810
21 17 0.396302 0.291805
21 18 0.417545 0.064114
21 19 0.327725 0.065031
21 20 0.243798 0.000000
21 21 0.191551 0.180000
21 22 0.446313 0.000000
21 23 0.245850 0.110000
22 0 0.558034 0.000000
22 1 0.680039 0.000000
22 2 0.626066 0.000000
22 3 0.616562 0.000000
22 4 0.506747 0.000000
22 5 0.634678 0.000000
22 6 0.512690 0.000000
22 7 0.350779 0.000000
22 8 0.431472 0.000000
22 9 0.363045 0.000000
22 10 0.381342 0.000000
22 11 0.450220 0.000000
22 12 0.653189 0.000000
22 13 0.417892 0.000000
22 14 0.487264 0.000000
22 15 0.455884 0.000000
22 16 0.492849 0.000000
22 17 0.639474 0.000000
22 18 0.531501 0.000000
22 19 0.384808 0.000000
22 20 0.362840 0.000000
22 21 0.446313 0.000000
22 22 0.504508 0.550000
22 23 0.401925 0.420000
23 0 0.364430 0.410000
23 1 0.390222 0.360000
23 2 0.385881 0.390000
23 3 0.366277 0.310000
23 4 0.314222 0.350000
23 5 0.394466 0.320000
23 6 0.343106 0.290000
23 7 0.369468 0.290000
23 8 0.201219 0.250000
23 9 0.346205 0.290000
23 10 0.316725 0.290000
23 11 0.358847 0.290000
23 12 0.351479 0.330000
23 13 0.306441 0.240000
23 14 0.220611 0.170000
23 15 0.157879 0.180000
23 16 0.165868 0.140000
23 17 0.350253 0.130000
23 18 0.334928 0.130000
23 19 0.289922 0.160000
23 20 0.185547 0.090000
23 21 0.245850 0.110000
23 22 0.401925 0.420000
23 23 0.000000 0.000000
